sample	A10-10	A10-11	A10-12	A10-13	A10-14	A10-15	A10-9	A2	A26-10	A26-11	A26-12	A26-13	A26-14	A26-15	A26-9	A4-10	A4-11	A4-12	A4-13	A4-14	A4-15	A4-9	A6-10	A6-11	A6-12	A6-13	A6-14	A6-15	A6-9	A8-10	A8-11	A8-12	A8-13	A8-14	A8-15	A8-9	B10-1	B10-2	B10-3	B10-4	B10-5	B10-6	B10-7	B2	B26-1	B26-2	B26-3	B26-4	B26-5	B26-6	B26-7	B4-1	B4-2	B4-3	B4-4	B4-5	B4-6	B4-7	B6-1	B6-2	B6-3	B6-4	B6-5	B6-6	B6-7	B8-1	B8-2	B8-3	B8-4	B8-5	B8-6	B8-7	FSC237ClpB
A8-12	0.870229199693968	0.855194738056775	0.613905481324256	1.22468511463149	1.21575472444072	0.609188107237794	0.81091867039795	1.15444712741634	0.77843273312468	1.17592470847412	1.00809193529161	1.58124720711215	1.28915757764517	0.978892838874604	0.727478604496354	0.576775138160368	0.575582739490935	0.577766968595409	0.576297865690927	0.576343820995675	0.577136188433805	0.576851341334934	1.08527333423419	0.575835410512326	0.576201162789418	0.57640102359369	0.576616146149146	0.576449859050979	0.576926017787262	0.763360681460665	0.576305960406366	0	0.576425155592546	0.701064911402628	0.575817523178894	0.575924066175326	0.762243032109824	0.752400691121409	1.24690001603975	0.839338078488057	1.25802909346324	1.28827398095279	0.771551864750504	1.13396829761675	0.799222140584199	1.31775602445975	1.26127541401549	1.61928398991652	1.04382898982543	0.885506747574517	0.804789804855891	0.577223370975138	0.576879406808634	0.577538353704705	0.576833268804661	0.575911642528562	0.576774574682259	0.576414468937013	0.575972152104545	0.575103721079871	0.576440968356568	0.576282153115935	0.576695456892063	0.576547361454328	0.575233900252647	0.575581992421515	0.573409679025365	0.575092705570137	0.57936168323414	0.575332894939942	0.575801589091222	0.575395855042316	0.743834396892195
A8-13	0.655007740412257	0.635093961552134	1.08670249838671	1.07936491049133	1.07269069633329	0.47693453429166	0.573911587267574	1.00499321888256	0.527623066212986	1.02631329524664	1.34969059046878	1.47138585354081	1.15556829309219	0.841859507281348	0.448936855248042	0.0972641763446323	0.0989924744614439	0.101633213075253	0.0977900301666773	0.0966865037117367	0.10040876455768	0.100783183120994	0.924185701036418	0.0967778900369276	0.0979245628021883	0.100634685869235	0.0969960823951138	0.100524225935839	0.0984415054740616	0.511210670858864	0.0965471905339543	0.576425155592574	0	0.410700560019098	0.0937124324729632	0.0907688823330976	0.503306487142777	0.488205469039422	1.10771230470731	0.613863722661615	1.12019409032541	1.15340916850872	0.516780204729243	0.981692273576618	0.556679162534393	1.18852410156461	1.12352772551459	1.5134415218303	0.873371364311889	0.67452679709555	0.567939829559424	0.098239096087045	0.0984172241022866	0.103847917648838	0.0994183081730909	0.0974362355594658	0.0980298423950569	0.100643728070853	0.100153781755857	0.0967869309359465	0.0976852598911403	0.0972495758345491	0.0973380192935922	0.100196806336329	0.0987826907914524	0.0931602382993935	0.0866065817360307	0.0890613271852589	0.11330886990876	0.0900093328494313	0.0892987681885911	0.0925489600157657	0.478462882572934
A8-14	0.772549927189175	0.755728992430483	1.16012299778942	1.15679361166977	0.725442030764689	0.626574736164799	0.703648847082114	1.0810992923871	0.666217479506498	1.10613088285247	1.41075486885566	1.53013881069659	0.837783868309723	0.936934490772968	0.605430697933289	0.411247115491409	0.41129339892588	0.41141424379815	0.410475699646156	0.411034511933004	0.411508165168085	0.411710699399475	1.00733120670406	0.411144147471423	0.411076209479464	0.41180778283078	0.410355297272991	0.411718799667933	0.410862483076764	0.649682753349669	0.410618375136823	0.701064911402631	0.410700560019101	0	0.41076795152495	0.409281345775747	0.647602509260107	0.634696297452559	1.18081161918401	0.737471897769665	1.19225709895138	1.22466956359664	0.658838227488346	1.05920135479515	0.692224241124209	1.25718661701434	1.1958820677642	1.56894199701581	0.964946003670676	0.790161610052018	0.701075045911626	0.410951396152882	0.410520157848556	0.411337914615228	0.411111383933848	0.410881795654173	0.411092763254238	0.410124310423067	0.411094356565503	0.409907330990804	0.410528513017066	0.41096704247421	0.411199537937482	0.411837140141592	0.410659871426468	0.409119689088666	0.408466412327863	0.409542928152837	0.415476461427125	0.408749201834093	0.409773400796103	0.411737197736621	0.627525648878185
A8-15	0.654975648402268	0.635456418647246	1.08677418077534	1.08318908321677	1.07323376297988	0.477798210544999	0.574970112266706	1.00481070356555	0.528511664961136	1.02731597865506	1.35012273886487	1.47341346199904	1.15609819652138	0.842342596572202	0.449439562121539	0.0968717709139238	0.0975935961013823	0.100529547895133	0.0959592100842834	0.0963689784111032	0.099691825141281	0.0996991975895486	0.924072448458513	0.096322271567897	0.0969343076521404	0.0995404440416045	0.096446150778555	0.099376355336668	0.0978891720263269	0.5109780132256	0.0953105450619172	0.575817523178916	0.0937124324729635	0.41076795152495	0	0.090430359946203	0.504577645164746	0.489485178529444	1.10776084512857	0.615060818131002	1.12085100704776	1.15392426527913	0.517558035393131	0.981620293188792	0.557715904381427	1.18870616217801	1.12326165696154	1.51509904626725	0.874594157309556	0.676119338578613	0.568836241813046	0.0968897311380298	0.0982200081449796	0.102470825116225	0.0983431746487768	0.0970813061304781	0.0967901337947196	0.0997393603348229	0.099431182231732	0.095707523215261	0.0973465459068775	0.0962125771404115	0.0961498309930893	0.0997757485564497	0.097089443298434	0.0916809140443082	0.0867308480299817	0.0884576734941614	0.113471494217712	0.0894872057894298	0.0888312445032694	0.0928823449316384	0.479646129975007
A8-9	0.658913492045793	0.639787550675994	1.0882469894284	1.08345458603484	1.07411988157745	0.480209912434134	0.579323432980221	1.00411791140272	0.531630426142063	1.02843701314178	1.35269077767241	1.47528459627285	1.15718678267598	0.845974609548068	0.453833526747419	0.0915877175171435	0.0917742883382917	0.0943312249469917	0.0900484314133232	0.0905677094774958	0.0931729037864547	0.0934616498891389	0.922136811975359	0.0898202093072604	0.0900529288807432	0.0929015069845489	0.0905233119146675	0.0930041396928111	0.0914448467656881	0.508944397748888	0.0930481058377856	0.57592406617538	0.0907688823330976	0.409281345775749	0.0904303599462026	0	0.507724541459243	0.492434716485342	1.10973777983807	0.617896593290492	1.12286581121697	1.15604102868365	0.522030296055695	0.980850370851803	0.561412753684838	1.19093480510058	1.12607753729482	1.51600497030846	0.877798069034105	0.679281127369206	0.572769412591129	0.0915369324371324	0.0923089378121113	0.0966209087102789	0.0920376553373684	0.0909614753618242	0.0912610541249672	0.093304179970673	0.0944783043878328	0.0895190482523137	0.0917467165625026	0.0900800199822349	0.0900849598989742	0.0944009004194342	0.0914557269939952	0.0894174479617938	0.0831932088574524	0.0845928483974842	0.110704064966017	0.0869009205935128	0.0872372626805758	0.0913606042011544	0.48288238733671
B10-1	0.58673344885049	0.546983710909198	1.0916520049906	1.08075486119653	1.08043090015046	0.485909713835812	0.508395741524257	1.13994467848223	0.527670465347452	0.986044278924632	1.32578289700841	1.44724898687128	1.13864930509791	0.815344755302936	0.449070350836036	0.526503067417462	0.532516976255214	0.536952111458737	0.53451577151661	0.532708869834167	0.537511730104558	0.531297835493424	1.06102014589733	0.533870770879991	0.534399139220858	0.538282305115071	0.53306941386652	0.53687162338868	0.532672723161226	0.714232168135819	0.501824750286393	0.762243032109841	0.503306487142775	0.647602509260106	0.504577645164746	0.507724541459243	0	0.456790871187243	1.09545548973928	0.580671447550154	1.10156520460659	1.1154386715548	0.431752081639452	1.11875181340633	0.477486701385494	1.15512267746761	1.08080227146317	1.48378762631312	0.81833733875463	0.606333406633669	0.499144117465088	0.536737347312439	0.529268051180113	0.537870309647219	0.536388571839478	0.536475982687014	0.534740133148798	0.540280815872632	0.53218414106397	0.530723289483321	0.535088301124212	0.533233776124502	0.533854277869904	0.527153279416905	0.534576542695239	0.504079289398006	0.505430133648557	0.507903927923379	0.508982180434638	0.505578579451303	0.506640770171527	0.504252684673071	0.445241002155013
B10-2	0.579904078275017	0.544263851454417	1.08720695362014	1.07726711172297	1.07353687873306	0.473454654639702	0.500281870548993	1.13349753859456	0.519007475861378	0.978368274219888	1.32194990449713	1.44345474123715	1.13039534677029	0.80638958946653	0.43971891021424	0.512011542838634	0.51840016396602	0.523808963268095	0.520320852935952	0.518658963096172	0.523313901974711	0.517996225854974	1.05383318888712	0.519580561607145	0.520183121602381	0.524467043769193	0.5185805241233	0.522350878241815	0.518102161740324	0.703987151871394	0.486462372645616	0.752400691121429	0.488205469039421	0.634696297452555	0.489485178529445	0.492434716485343	0.456790871187243	0	1.09178068768407	0.572702444555624	1.09700103008152	1.11400111759366	0.424366610373625	1.1121842922825	0.46450607100446	1.15157212540071	1.0799787266423	1.48026007174416	0.815209470013692	0.601256151735674	0.495050896373293	0.523492674256283	0.515095282447819	0.523723982647345	0.522321031550518	0.521881308345103	0.520045103813119	0.526826631824926	0.518045963211757	0.516266684960397	0.521393968127745	0.519655385808707	0.520360403950949	0.51284917860907	0.520033306625641	0.4891697149252	0.491426474663301	0.493508277539494	0.49446498359338	0.490659535727167	0.49219873018934	0.489551090285786	0.442163623560329
B10-3	1.15661055243326	1.13836172194956	1.47427785373042	1.46914476482067	1.46869588410944	1.1034753735358	1.11678257507895	0.521120600245275	1.12437566231218	1.40037770262168	1.65728354846115	1.75783656236865	1.5127954025578	1.28537566493223	1.08966457683085	1.1180261580124	1.12074602832219	1.12316590047952	1.12176016153185	1.12104031595655	1.1228294750317	1.12050565371174	1.45042972253054	1.12121600505878	1.12169449940702	1.12346781440323	1.12117972243524	1.12263769311384	1.12020158900082	1.21899605413633	1.10668020222644	1.24690001603975	1.1077123047073	1.18081161918401	1.10776084512857	1.10973777983808	1.0954554897393	1.0917806876841	0	1.15147957862915	0.449677562259894	0.484327141506648	1.08570131712177	0.520486628070305	1.10275310019966	0.567125074388354	1.46945924067326	1.78517825160402	1.28967220253829	1.1657295441053	1.11414942444897	1.1228949950908	1.11919041275378	1.12320565347579	1.12242263430491	1.12253681899525	1.12148838602991	1.12472255690013	1.12079905870766	1.11986191113011	1.12224877812363	1.12134167406726	1.12170290184164	1.11865764646739	1.12140265293068	1.10826805421792	1.10890594281028	1.10988738617932	1.10997770698333	1.10893940772251	1.10920629280579	1.10828085790559	1.08896096348765
B10-4	0.678284092397862	0.650932047144704	1.14617144005596	1.13956124012706	1.13627743091197	0.59478100171407	0.61444524572983	1.19347149107129	0.627544811148967	1.04505638603856	1.36884329271103	1.49100883297182	1.18939144523572	0.887374791167749	0.565079950095551	0.633650921249225	0.638471158314918	0.643147012742804	0.640611770107287	0.638931929081644	0.642849974721936	0.638165025679089	1.11825422869756	0.639328108251148	0.640738503603451	0.643906864383342	0.639460155130867	0.642633635907732	0.63812301321923	0.796437756513342	0.614199975577979	0.839338078488043	0.613863722661625	0.737471897769663	0.615060818131011	0.617896593290487	0.580671447550154	0.572702444555627	1.15147957862912	0	1.15695778228936	1.16601142361467	0.557869886263806	1.17324664499837	0.585152971452756	1.20532312265214	1.13589713442721	1.26106941521866	0.888300596645075	0.698287226003733	0.609081423128297	0.642828756357392	0.636441733389624	0.64295721475071	0.642107568869883	0.64221939397685	0.640142077979562	0.645749789004993	0.638250334900022	0.637048616669082	0.641202604486281	0.640103140126645	0.640133486079264	0.634784853316454	0.640253129629204	0.615851556789452	0.616380913072422	0.617799587244919	0.578828135114379	0.616873998479423	0.616677565669445	0.615643955545727	0.568996608074241
B10-5	1.16033188355744	1.14053788187852	1.47960079075403	1.47265623619363	1.47084172160026	1.11262803757587	1.12101611495998	0.550530117250631	1.13180003534191	1.40138451539895	1.65663700006971	1.75845256120261	1.51281532250306	1.28725050786548	1.09815473408802	1.1315475420856	1.13435396151288	1.13653071669884	1.13539595296088	1.13431379256358	1.13671769582424	1.13378617472607	1.45919546668703	1.13485749766213	1.13530554477637	1.13698773959967	1.1345710290678	1.13634595964432	1.13414210308936	1.22960332221409	1.11986327736914	1.25802909346324	1.12019409032539	1.19225709895137	1.12085100704774	1.12286581121697	1.10156520460658	1.09700103008153	0.449677562259894	1.15695778228937	0	0.490640143078407	1.08727102417011	0.549721820560176	1.1068179299234	0.575201164811059	1.47328594305383	1.78872015139317	1.29270245609729	1.16792114459836	1.11611785668	1.13644604799346	1.13268220167881	1.13671192040902	1.13614486752349	1.13596470015575	1.13510581445077	1.13837796008178	1.134584232219	1.13337820254316	1.13575829735026	1.13496340910179	1.13527633200025	1.1321252934194	1.13482887696778	1.12118162221825	1.1214635526846	1.12238815923901	1.12276689477378	1.12168035553804	1.12197348899158	1.12096965614594	1.09602950234012
B10-6	1.16385323387443	1.14227469113168	1.49080094244671	1.48017810414828	1.48595396294772	1.12443337730609	1.12744615835967	0.622402136885783	1.14445324500391	1.40483489777268	1.66393306355754	1.76186899626505	1.52171564689334	1.29944230345174	1.1093502377518	1.16606104900214	1.16959767441628	1.17225338557838	1.17062306486758	1.16984913129855	1.17207948109332	1.16904102579848	1.48863194913988	1.17011060588304	1.17047696688144	1.17252760735088	1.16977734206129	1.17172481837673	1.16930066278951	1.26156845236395	1.15306765196149	1.2882739809528	1.15340916850872	1.22466956359664	1.15392426527913	1.15604102868366	1.11543867155481	1.11400111759368	0.484327141506649	1.1660114236147	0.490640143078409	0	1.0953026933227	0.621607295645721	1.11043808472151	0.588181783124906	1.47485795926252	1.78884521130252	1.29502933171414	1.17543326905442	1.12368320268658	1.17197973105339	1.16803378375798	1.17228463267245	1.17171297253209	1.17179810121026	1.17061786249825	1.17407849396877	1.16928715463738	1.16796839854509	1.17109549567915	1.17017358114084	1.17037414530567	1.16670162852375	1.17016879551626	1.15423424832222	1.15476157279326	1.15612273137413	1.15621999204303	1.15497499972942	1.1551818990964	1.1539662733373	1.11011932691939
B10-7	0.551521513632957	0.505752390009182	1.08164578305469	1.07202320403986	1.07024155684589	0.457885935577845	0.466543620682997	1.14946087797714	0.503597339151032	0.962537905747094	1.30954953705463	1.43610268086929	1.12387921059157	0.795083976696807	0.426967680275685	0.542374280363657	0.549319843078688	0.554847681801045	0.551949408913529	0.549454274712639	0.555083273032067	0.54855447313826	1.07246336534167	0.551139546757436	0.551738035665471	0.556047767732226	0.550494232485677	0.554144060691796	0.549011866902705	0.726533282100683	0.514708325170673	0.771551864750517	0.516780204729242	0.658838227488338	0.517558035393131	0.522030296055696	0.431752081639452	0.424366610373623	1.08570131712177	0.557869886263807	1.08727102417012	1.09530269332269	0	1.12833632397435	0.424461317436583	1.13780059764439	1.06257063294632	1.46609516062224	0.789905829830372	0.567565449970301	0.456024659420956	0.555201837172747	0.545726094300056	0.555624324521518	0.554320340597377	0.554188902812022	0.551745566361881	0.559204488537058	0.549472820073927	0.546977924600246	0.552925103427211	0.551541131739052	0.551909711818876	0.543657208174409	0.551016841847863	0.517618421233246	0.519393935274563	0.521816155365085	0.521214850133798	0.519555040395142	0.520629993373411	0.517890075209014	0.417744120245875
B2	1.19835979572078	1.18907885356688	1.47376047578973	1.47165316905852	1.46350117526431	1.10398800265217	1.15563245454597	0.0478256207487137	1.12708411398614	1.43550974221701	1.68182513062444	1.78262075888282	1.52841148909574	1.30792026897664	1.09261954037072	0.979644915262752	0.979119374744545	0.97889813055299	0.978640194351414	0.978900464807412	0.978805343262975	0.979399484378128	1.34300409902582	0.978817122858077	0.97881768476064	0.978730136452421	0.978933337873511	0.978811299485327	0.979115238365825	1.10234581234752	0.982000580447947	1.1339682976168	0.981692273576659	1.05920135479506	0.981620293188828	0.980850370851811	1.11875181340632	1.1121842922825	0.520486628070307	1.17324664499837	0.549721820560176	0.621607295645722	1.12833632397435	0	1.14806854760504	0.682635730093282	1.5072505996018	1.81685344483256	1.33194421054335	1.21070612454053	1.15255125265645	0.978629725688008	0.97932952064163	0.979200536151875	0.978736726602299	0.978565112805571	0.978865378895472	0.978467066385058	0.979374780153193	0.979105668454726	0.978811284160627	0.978763842814077	0.978756471243066	0.979807317792694	0.97891133408505	0.981219776604675	0.980591647935123	0.980588588552879	0.983564019268765	0.980957939975073	0.980850432023219	0.981550635474364	1.10733803781859
B26-1	0.579304281012998	0.538950044067162	1.0977357924382	1.0895540096755	1.08830625285348	0.496717827342648	0.505656405081552	1.16886397839953	0.540470082428244	0.982712638567359	1.32142299056735	1.44721643854678	1.14020008331871	0.817841476082009	0.463779570485806	0.581657897737142	0.588696933914209	0.593893694191133	0.590502413204207	0.588696178006951	0.593869842642301	0.588036869592366	1.09125853948548	0.590418334742402	0.590789446418933	0.594820317406854	0.589364496725066	0.593272610188597	0.588068091295549	0.754396102853123	0.555615703521772	0.799222140584206	0.556679162534392	0.692224241124214	0.557715904381426	0.561412753684837	0.477486701385494	0.464506071004461	1.10275310019967	0.585152971452751	1.10681792992342	1.11043808472151	0.424461317436582	0	0	1.15574114316311	1.07720424247214	1.478353486146	0.808814620293182	0.601306053520159	0.494054652847233	0.593917123848094	0.585099632541323	0.593924540661513	0.592645416754395	0.593579354425332	0.590498670616617	0.597571359755463	0.588275403191388	0.586018498001549	0.591950116141545	0.590007381309753	0.590611649055446	0.583175385283014	0.590449684562529	0.557991361940302	0.559494763156899	0.562663336285557	0.561468280493201	0.559794685576768	0.560239073967529	0.557256332400082	0.46077567210086
B26-2	1.20403702600872	1.18488811286127	1.51787582496065	1.51543822374917	1.51323844452883	1.16350616242456	1.16691380572857	0.683462208172469	1.18256123731497	1.43935544602436	1.68890567232157	1.79200211216394	1.54986442632897	1.33310636859927	1.15115591472221	1.20038199753244	1.20342541522105	1.20606781318463	1.20449305934071	1.20346659280595	1.20575047169801	1.20282196105656	1.51445771482732	1.20391924147759	1.20425840250336	1.2063669590966	1.20361473902572	1.2052056339065	1.20338354235047	1.2927868153721	1.18749175155027	1.31775602445974	1.1885241015646	1.25718661701434	1.188706162178	1.19093480510058	1.1551226774676	1.15157212540072	0.567125074388349	1.20532312265215	0.575201164811054	0.588181783124905	1.13780059764438	0	1.15574114316309	0	1.50728915938517	1.81543939584885	1.33055607172337	1.21199247522413	1.16284838650613	1.20573672084745	1.2016951734945	1.20562967365603	1.20548049341329	1.20536586976733	1.20445400493334	1.20732246728037	1.20319261134697	1.20240574266757	1.20487175666125	1.20377978883181	1.20451015354789	1.20068951856837	1.20395995780588	1.18910171558196	1.19004203287109	1.19105702634255	1.19089975228814	1.18978894767095	1.19034571868846	1.18926722396606	1.14968326507779
B26-3	1.13390697590232	1.11147165056062	1.46613859167542	1.46138961266324	1.45763931066638	1.09402780586233	1.09463543702913	1.52300745894431	1.11428506675803	1.38221568143323	1.64187138960395	1.74460662041619	1.49682800281129	1.26957490523401	1.07509800948562	1.13651627793005	1.14031075589067	1.1427045024852	1.1412507875134	1.14028859943435	1.14299480751225	1.14003564856542	1.46536665036432	1.1408299128266	1.1413026285784	1.14255040589025	1.14062809451633	1.14227048898235	1.13939238192993	1.2337789834488	1.12314540910781	1.26127541401549	1.12352772551458	1.19588206776418	1.12326165696152	1.12607753729482	1.08080227146317	1.07997872664231	1.46945924067325	1.13589713442721	1.47328594305382	1.47485795926252	1.06257063294632	0	1.07720424247212	1.50728915938517	0	1.7689040703215	1.26764553010688	1.14176513784576	1.0910853862095	1.14295197186932	1.13839645115398	1.14208551343582	1.1423306832962	1.14288516046012	1.14134719520397	1.14491726775342	1.13922302908604	1.13908197246729	1.14220292417765	1.14010023682129	1.14119001923429	1.13757923240536	1.14123715764953	1.12472994091913	1.1242903317204	1.12549292756549	1.12594711687537	1.12379151536215	1.1248045252398	1.12341642323759	1.07757128766497
B26-4	1.51975669105287	1.50450473578517	1.78234229596898	1.7744069178179	1.777829876563	1.48866413606292	1.49358211357796	1.83046340853893	1.50168325555025	1.71309084405935	1.92614856384445	2.01630588701219	1.81079963552018	1.62367569729918	1.47920271768273	1.52429144194934	1.52741754932959	1.52891758770708	1.5279757491531	1.52648798226517	1.52934321197042	1.52557729073292	1.78310595590951	1.52730725788886	1.52795308828511	1.53015010374799	1.52711959584048	1.52831699591413	1.52634066643066	1.59756482497583	1.51473043806481	1.61928398991654	1.5134415218303	1.56894199701583	1.51509904626728	1.51600497030848	1.48378762631313	1.48026007174416	1.78517825160402	1.26106941521866	1.78872015139316	1.78884521130253	1.46609516062226	0	1.47835348614599	1.81543939584885	1.7689040703215	0	1.62083079314281	1.52508416816908	1.48943654782604	1.52969121720692	1.52641171051588	1.52946337975122	1.52878968468523	1.52897770421939	1.5265465633252	1.53094728191404	1.5264798721241	1.52585896137224	1.52882165408526	1.52712676618543	1.52784859524757	1.52477178620278	1.52725765344293	1.51471309824666	1.51440381668828	1.51623681527656	1.47359888707884	1.51499469966069	1.51516318263083	1.51513838641889	1.4777535484647
B26-5	0.884941331388703	0.853764276600989	1.28236007423809	1.27619541998864	1.27702718451879	0.835266705908961	0.834758018829415	1.34992980928638	0.85881443863038	1.18764493852328	1.478896247206	1.59451702719035	1.31834718492512	1.05673672690977	0.811758486250692	0.89135409350045	0.895517710600974	0.89884714495848	0.897252121758431	0.895740185544899	0.899077482756636	0.895988733188098	1.2850277856918	0.896895612655126	0.897252461685123	0.899917718460976	0.896219013411348	0.898869489970602	0.895599045332238	1.01279327110719	0.872615447949444	1.04382898982543	0.87337136431189	0.964946003670675	0.874594157309555	0.87779806903411	0.818337338754634	0.815209470013696	1.28967220253829	0.888300596645084	1.29270245609729	1.29502933171414	0.789905829830369	0	0.808814620293187	1.33055607172338	1.26764553010688	1.6208307931428	0	0.898385429534568	0.830943842867863	0.899102363471484	0.892757733094489	0.899074919013993	0.898145767679173	0.899385868245662	0.896964007081673	0.901907522975613	0.895155684783387	0.893630432561476	0.897895021703547	0.896811161839551	0.896749000557012	0.891601312246686	0.89597967610879	0.874918824806056	0.875834584838945	0.87772720135587	0.877546249493445	0.875853069869603	0.876768470007906	0.873933973478554	0.813067248141267
B26-6	0.697183949901307	0.659108306729621	1.16175732405695	1.15301399384393	1.15383853723123	0.629157873669233	0.632218672612562	1.23034904397083	0.663224215480698	1.04858421693252	1.37485075917351	1.49495136710195	1.20101639455917	0.902220488572497	0.601446123937958	0.696976168889569	0.702490918090745	0.707090397332604	0.704485521497768	0.703272123718819	0.707220163739678	0.70188190602122	1.1586460244613	0.704345909337152	0.704479396433975	0.707323645865156	0.702850923027053	0.705999405098884	0.702043766441934	0.847170272141314	0.672987355007492	0.885506747574516	0.674526797095546	0.790161610052014	0.676119338578611	0.679281127369205	0.60633340663367	0.601256151735675	1.16572954410529	0.698287226003729	1.16792114459835	1.1754332690544	0.567565449970301	0	0.601306053520159	1.21199247522413	1.14176513784576	1.52508416816908	0.898385429534561	0	0.620682084484472	0.707211057605847	0.699564343002112	0.707351065596131	0.705973597239994	0.706500813870719	0.704496153289697	0.710330585009535	0.702082274380987	0.700397694170949	0.705383179555606	0.703900760050726	0.704380827393811	0.697596315930623	0.70386468870087	0.676259957412814	0.677969365089592	0.679457195119742	0.679440931943299	0.677469039882992	0.678294810535938	0.675633443517992	0.598073766353275
B26-7	0.604182613122874	0.566637670826776	1.10523689315908	1.09980114566224	1.10035155291386	0.520387682406108	0.527591792961185	1.17329135341567	0.561823789101167	0.997659917005799	1.33001249618188	1.45772321103835	1.1516671437529	0.832119594769885	0.487505805093642	0.591748029147532	0.597824388930384	0.603360306947672	0.60064037493328	0.598388494207559	0.603041499401149	0.597181345991306	1.09807162790046	0.59991261863707	0.600632058751433	0.604373104960822	0.598540249273169	0.602789556976552	0.597360075666248	0.763873091553823	0.566414203564839	0.804789804855897	0.567939829559428	0.701075045911625	0.568836241813047	0.572769412591132	0.499144117465087	0.495050896373291	1.11414942444897	0.609081423128288	1.11611785668	1.12368320268658	0.456024659420956	0	0.494054652847233	1.16284838650615	1.09108538620952	1.48943654782603	0.830943842867863	0.620682084484474	0	0.602506456396933	0.594621493052501	0.603004245424514	0.602137882880646	0.602233717089964	0.600054330873452	0.606615537222706	0.597435260090989	0.596682377819211	0.601241132990735	0.599483102347341	0.599994533308425	0.593147173979603	0.600124345448495	0.569272184460115	0.570999816112048	0.572821411960126	0.57238409307037	0.570899421965018	0.571193242256938	0.5693288680543	0.487964588879153
B4-1	0.68605045003993	0.668835256247746	1.10122103140104	1.09697737898279	1.08721435329007	0.507550933404716	0.608815727457816	1.00191380367757	0.555029026267989	1.04701301806616	1.36555038354503	1.48760457447533	1.17197022146468	0.863382655605268	0.481585028837067	0.0801337631713379	0.0765773465197104	0.0761076211689723	0.0715039159766785	0.0739484955898358	0.0741223313178951	0.0787443331294373	0.92260527312606	0.0735865476836626	0.073238787537752	0.0728481983305003	0.0739827006806322	0.0748152390893711	0.0766077672302228	0.511441384715781	0.101430074435542	0.577223370975193	0.098239096087045	0.410951396152887	0.0968897311380294	0.0915369324371325	0.536737347312441	0.523492674256283	1.12289499509079	0.642828756357389	1.13644604799346	1.17197973105338	0.555201837172748	0.978629725688015	0.593917123848094	1.20573672084744	1.14295197186932	1.52969121720692	0.899102363471478	0.707211057605847	0.602506456396934	0	0.0793834365595247	0.0800359294317238	0.0733401663483247	0.0708728438825464	0.0753525712899041	0.0710817838830723	0.0798410921768971	0.0759786154124966	0.0741743217023245	0.0730328693123849	0.0725339230980915	0.0836332469775011	0.075899670618521	0.0947168939524531	0.0879785201057601	0.0884458026138038	0.115505151400274	0.092180475156079	0.0906382369643198	0.096447550513219	0.512801316300959
B4-2	0.679007164910632	0.661993693323419	1.09734688681381	1.09380286157971	1.08295828174496	0.499635146882204	0.601039749101492	1.00268314037881	0.548549769847721	1.04243511548681	1.36125247474522	1.48447289635075	1.16732372973395	0.859793591509028	0.473889512439345	0.0831316425917362	0.0812648755613387	0.0833544239977684	0.0774462394180628	0.0800995006226633	0.0817334081021939	0.08263134998292	0.922983315125574	0.079428773124102	0.0800359294317254	0.0806438466344463	0.0803291354366531	0.0820895243012151	0.0809916045031838	0.511607017152774	0.100383913053834	0.576879406808666	0.0984172241022867	0.410520157848553	0.0982200081449795	0.0923089378121112	0.529268051180114	0.515095282447817	1.11919041275378	0.636441733389614	1.13268220167882	1.16803378375798	0.545726094300055	0.979329520641566	0.585099632541323	1.2016951734945	1.13839645115398	1.52641171051587	0.892757733094488	0.699564343002114	0.594621493052504	0.0793834365595246	0	0.0854224794770075	0.0805371342922021	0.0790640879287159	0.0813296993723706	0.0799629289108379	0.0852188359460496	0.0805524673737565	0.0810841538156512	0.0793018915285114	0.0796172091949962	0.0874374633666809	0.0813434078459969	0.0954826685844105	0.0897284235902961	0.0906942666324601	0.116892643053361	0.0938453515098133	0.0927493396202906	0.0969194510921321	0.504826940644018
B4-3	0.685847949621471	0.669295562513291	1.10059178172471	1.09707718962704	1.08646779059482	0.507035777830322	0.608390861206829	1.00253075763285	0.556411493411114	1.04707896072837	1.36531920077321	1.48780204328399	1.17153023435163	0.864615845332474	0.482068947350896	0.0878848678669988	0.0848323051673104	0.0838264874607029	0.0795237071570474	0.081471160541628	0.0824860594282426	0.0863041134593215	0.922429888934753	0.0819113545242651	0.0805730103694764	0.0815848637922483	0.0816222396164171	0.082038588481272	0.084705135617622	0.511791578672378	0.105481135754219	0.577538353704722	0.103847917648838	0.411337914615223	0.102470825116225	0.0966209087102787	0.537870309647218	0.523723982647346	1.12320565347579	0.642957214750702	1.13671192040903	1.17228463267245	0.555624324521519	0.979200536151831	0.593924540661513	1.20562967365604	1.14208551343583	1.52946337975122	0.899074919013991	0.707351065596131	0.603004245424514	0.0800359294317236	0.0854224794770075	0	0.0808945610038135	0.0794563402127212	0.0821087084297387	0.0792606459726368	0.0875783649082311	0.0837819789692264	0.0819658465459834	0.0808725540588388	0.0820811793287582	0.0902868207436683	0.0827981279981604	0.0996379445793624	0.0944743880636421	0.0946658861470163	0.120350114250051	0.0974144239833094	0.0969481304616027	0.102185713287133	0.512966880022481
